bit_count;stride;training_length;input;output;runtime
1;64;40;1;1;117590
1;64;40;0;0;118419
1;64;40;1;0;125584
1;64;40;1;1;152254
1;64;40;0;0;137733
1;64;40;0;0;126206
1;64;40;0;0;126808
1;64;40;1;1;126606
1;64;40;1;1;126735
1;64;40;1;1;121886
1;64;40;1;1;119157
1;64;40;1;1;120684
1;64;40;1;1;118518
1;64;40;1;1;120628
1;64;40;0;1;105099
1;64;40;0;1;121047
1;64;40;1;1;114209
1;64;40;0;0;123439
1;64;40;0;1;125914
1;64;40;0;0;132105
1;64;40;1;1;108007
1;64;40;0;0;120810
1;64;40;0;0;128066
1;64;40;0;1;108709
1;64;40;1;1;126403
1;64;40;0;0;126236
1;64;40;0;0;127411
1;64;40;1;1;122051
1;64;40;0;0;123093
1;64;40;1;1;102437
1;64;40;0;0;131385
1;64;40;1;1;125594
1;64;40;0;0;130663
1;64;40;0;0;120775
1;64;40;1;1;121870
1;64;40;0;1;116353
1;64;40;0;0;116503
1;64;40;0;1;125316
1;64;40;0;1;112501
1;64;40;1;1;119950
1;64;40;0;0;122023
1;64;40;1;1;119122
1;64;40;1;1;127099
1;64;40;1;1;120632
1;64;40;0;1;112355
1;64;40;0;0;128163
1;64;40;1;0;133920
1;64;40;0;0;123878
1;64;40;1;1;110323
1;64;40;1;1;112847
1;64;40;1;1;119987
1;64;40;0;0;118143
1;64;40;1;1;131147
1;64;40;0;0;129244
1;64;40;0;0;120307
1;64;40;0;1;111765
1;64;40;0;0;119669
1;64;40;0;0;110500
1;64;40;1;1;104447
1;64;40;1;1;127206
1;64;40;0;1;113876
1;64;40;0;0;124999
1;64;40;1;1;135699
1;64;40;1;1;115453
1;64;40;0;0;106442
1;64;40;1;1;128670
1;64;40;1;1;118508
1;64;40;1;1;126527
1;64;40;1;1;125640
1;64;40;0;1;131264
1;64;40;1;1;121232
1;64;40;1;1;118745
1;64;40;1;1;126411
1;64;40;1;1;110371
1;64;40;1;1;110261
1;64;40;1;1;129403
1;64;40;0;0;111753
1;64;40;1;1;104470
1;64;40;0;0;137040
1;64;40;1;1;129495
1;64;40;0;0;123880
1;64;40;1;1;126647
1;64;40;0;1;125594
1;64;50;1;1;135025
1;64;50;1;1;132658
1;64;50;0;0;133690
1;64;50;0;1;127359
1;64;50;1;1;133846
1;64;50;1;1;119125
1;64;50;1;1;132620
1;64;50;1;1;145121
1;64;50;0;0;132807
1;64;50;1;1;140077
1;64;50;1;1;117517
1;64;50;1;1;119707
1;64;50;0;1;129010
1;64;50;0;0;128266
1;64;50;1;1;120856
1;64;50;1;1;132882
1;64;50;0;0;133425
1;64;50;1;1;133869
1;64;50;0;1;135075
1;64;50;1;1;127201
1;64;50;1;1;134464
1;64;50;0;0;145958
1;64;50;0;1;127733
1;64;50;0;1;147520
1;64;50;1;1;126248
1;64;50;1;1;137626
1;64;50;1;1;127965
1;64;50;1;1;117536
1;64;50;1;1;126660
1;64;50;1;1;112348
1;64;50;1;1;125960
1;64;50;0;1;127787
1;64;50;0;0;124826
1;64;50;1;1;142014
1;64;50;0;0;118855
1;64;50;0;0;118029
1;64;50;0;1;136988
1;64;50;1;1;120339
1;64;50;0;1;175238
1;64;50;0;0;110962
1;64;50;0;0;124486
1;64;50;1;1;136657
