n_b;n_a;stride;training_length;input;output;runtime
10;5;4096;20;10011101011010001100101001110110001000111010110101;00000000000000000000000001110110001000111010110101;2505960
10;5;4096;20;01101011011000110000101000011111001001101000100101;01101011011000110000101000011111001001101000100101;2121892
10;5;4096;20;10110111011000110001001000000010000000100101110011;10110111011000110001001000000010000000100101110011;2160300
10;5;4096;20;11001000110011111101010101101001000100111101110111;11001000110011111101010101101001000100111101110111;1919942
10;5;4096;20;10111010100001110000011001111111101011101110100101;10111010100001110000011001111111101011101110100101;2010222
10;5;4096;20;00011101100110011101101100000010111010111001001000;00011101100110011101101100000010111010111001001000;1850026
10;5;4096;20;00101011111001110110100001110110000110101000001010;00101011111001110110100001110110000110101000001010;2032177
10;5;4096;20;01011011100010000110111101010100000101010111100111;01011011100010000110111101010100000101010111100111;1983453
10;5;4096;20;10000011011111001010101110100101100000100001000110;10000011011111001010101110100100000000100001000110;2046275
10;5;4096;20;10011100011000001100001100111110011000111110001000;10011100011000001100001100111110011000111110001000;2099896
10;5;4096;20;01001110110101110110010000110100110100100011100100;01001110110101110110010000110100110100100011100100;1977827
10;5;4096;20;01000010110011110011111111111001110100100110110111;01000010110011110011111111111001110100100110110111;2046239
10;5;4096;20;00100011010100010001001010111111001000010001101000;00100011010100010001001010111111001000010001101000;1833108
10;5;4096;20;11110010001011000100110001111000111011100000011100;11110010001011000100110001111000111011100000011100;2107347
10;5;4096;20;11111101101000001101011010000001011010100110011010;11111000001000000000011010000001011010100110011010;2539725
10;5;4096;20;01010010111111101001001101010011001011001001101101;01010010111111101001001101010011001011001001101101;1996264
10;5;4096;20;01100001100110010000101001001100010110010001000110;01100001100110010000101001001100010110010001000110;2039048
10;5;4096;20;01101101010101100011011010110010010101111101000100;01101101010101100011011010110010010101111101000100;1813203
10;5;4096;20;00010001111001010101010100001110011101110011111001;00010001111001010101010100001110011101110011111001;2000682
10;5;4096;20;11011010111111111101111011001110110000101110010010;11011010111111111101111011001110110000101110010010;2026795
10;5;4096;20;10111000101111000001001101110110001110110101000101;10111000101111000001001101110110001110110101000101;2213043
10;5;4096;20;10001010000010101010100101111110110100001111000110;10001010000010101010100101111110110100001111000110;2076089
10;5;4096;20;10011010101011110011101100000010101100011111100111;10011010101011110011101100000010101100011111100111;1955577
10;5;4096;20;10011011101011010101011100111110110100010111111100;10011011101011010101011100111110110100010111111100;1828557
10;5;4096;20;11110110111011011110101101000001100111111000101010;11110110111011011110101101000001100111111000101010;2018831
10;5;4096;20;11110000101111101010101001100011110111010010011001;11110000101111101010101001100011110111010010011001;1826289
10;5;4096;20;01011101010001111110101010000010000111010110100010;01011101010001111110101010000010000111010110100010;1991145
10;5;4096;20;01101001110000010010010111000011100101000010011110;00000000000000000000000000000000000000000000000000;1840582
10;5;4096;20;10000011001101010110001001010000001111101000001000;10000011001101010110001001010000001111101000001000;4637398
10;5;4096;20;10111010101101001011101011000110101010110101000110;10111010101101001011101011000110101010110101000110;1856953
10;5;4096;20;10010010000010100011011101100001010110011000111111;10010010000010100011011101100001010110011000111111;2003091
10;5;4096;20;00010000101001111101010000001010001010110111011010;00010000101001111101010000001010001010110111011010;1830796
10;5;4096;20;11101110001110001110101111100110011110001101101001;11101110001110001110101111100110011110001101101001;2009340
10;5;4096;20;10100010110101010000010100000011000001011111101111;10100010110101010000010100000011000001011111101111;2056400
10;5;4096;20;00000000111000000010111001110001011010000000111001;00000000111000000010111001110001011010000000111001;2006114
10;5;4096;20;00100110111100000100001011111110100010100000110010;00100110110000000100001011111110100010100000110010;2013766
10;5;4096;20;11011001110100110100100000111001101000001011000010;11011001110100110100100000111001101000001011000010;1855767
10;5;4096;20;00000100010011111110000111001000000110001000101011;00000100010011111110000111001000000110001000101011;2016361
10;5;4096;20;00110110000011010111011000111011011111110010101000;00000000000000000000000000000000000000000010101000;2028520
10;5;4096;20;01111010110100011001001010001110001010010101100001;01111010110100011001001010001110001010010101100001;2039534
10;5;4096;20;00110100111111010111000010101100001101010100010111;00110100111111010111000010101100001101010100010111;2005176
10;5;4096;20;11001100101001010110011111001011110101101110001111;11001100101001010110011111001011110101101110001111;2709835
10;5;4096;20;10110111100000011100001100110110000110001010001010;10110111100000011100001100110110000110001010001010;2170967
10;5;4096;20;00111011000101110000010000101111101001100100011101;00111011000101110000010000101111101001100100011101;1847727
10;5;4096;20;01101100100000111101011000101010010000111001000000;11001011011100111001110011100111001110010000111001;2029891
10;5;4096;20;01110101100011101000111011000000110011010010010100;01110101100011101000111011000000110011010010010100;1905799
10;5;4096;20;01101011011010010011011011000010010100110110111110;11001110011100111001110011100111001110011100111001;2006298
10;5;4096;20;01010100110000101010001011010110110011110000010000;01010100110000101010001011010110110011110000010000;1868706
10;5;4096;20;00010011011101110110101011100000101100011101110110;00010011011101110110101011100000101100011101110110;1841578
10;5;4096;20;00000001001011110010011001011110100011111111010011;00000001001011110010011001011110100011111111010011;2051757
10;5;4096;20;11011101011011000101011110001101111100100011100001;11011101011011000101011110001101111100100011100001;1856740
10;5;4096;20;00000110101010110111010010110001010111101010110010;00000110101010110111010010110001010111101010110010;2071092
10;5;4096;20;00101011000110111111100001010011011110010001110000;00101011000110111111100001010011011110010001110000;2030408
10;5;4096;20;11101011110101101000010010010110000000101000000011;11001110011100111001110011100111001110011100111001;2037544
10;5;4096;20;00100111000001110001100010001100001010000101000011;00100111000001100000100010001100001010000101000011;2065417
10;5;4096;20;00000110010101111110111111011110011110111000011100;00000110010101111110111111011110011110111000011100;1873623
10;5;4096;20;00111100010111010000110001011110100110010011010111;00111100010111010000110001011110100110010011010111;1991729
10;5;4096;20;00000001100011010110111110111111000010101111110001;00000001100011010110111110111111000010101111110001;1848497
10;5;4096;20;00001111010101101111010000001010110001010000000101;00001111010101101111010000001010110001010000000101;2045698
10;5;4096;20;10111011111011100100010101011010010101010101110011;10111011111011100100010101011010010101010101110011;1852271
10;5;4096;20;10001101111100100010001000000010101110100101001110;00000000000000000000000000000010101110100101001110;2344063
10;5;4096;20;10110010100101110001111001000111000000100010101111;11001110011100111001110011100101101110011100111001;2003879
10;5;4096;20;11100000100010110111001010110001010000011101110001;11100000100010110111001010110001010000011101110001;1793604
10;5;4096;20;00001111001000001010100111101110101101011001000001;00001111001000001010100111101110101101011001000001;2031617
10;5;4096;20;01101101101011010101111100111101101101010000001011;01101101101011010101111100111101101101010000001011;1835244
10;5;4096;20;10100101100101010000101001001011010110000100110111;10100101100101010000101001001011010110000100110111;1968694
10;5;4096;20;10000100011101101111001101010000000000101000111011;10000100011101101111001101010000000000101000111011;1845566
10;5;4096;20;11001001010111101001010100100110010110000010001110;11001001010111101001010100100110010110000010001110;1945750
10;5;4096;20;10000010101001100010100111000011111110110010100001;10000010101001100010100111000011111110110010100001;2082870
10;5;4096;20;01110001100010000111001011000110111100110100100000;01110001100010000111001011000110111100110100100000;1878556
10;5;4096;20;10110001101111000101010011100000111101101000000001;10110001101111000101010011100000111101101000000001;2680292
10;5;4096;20;10000010000101011110101100100001001010010001001110;00000010000101011110101100100001001010010001001110;2520192
10;5;4096;20;01110110101000100110011011101110110010111111001101;01110110101000100110011011101110110010111111001101;2358298
10;5;4096;20;01110100001011000110110101000101011101010010010100;01110100001011000110110101000101011101010010000000;2171248
10;6;4096;20;110001001010111111110101000101110011011010011100011001100111;110001001010111111110101000101110011011010011100011001100111;3817906
10;6;4096;20;110001001010111111110101000101110011011010011100011001100111;110001001010111111110101000101110011000000011100011001100111;1858372
10;6;4096;20;110100000000110100101101010101001111010001000111111111111010;110100000000110100101101010101001111010001000111111111111010;1782693
10;6;4096;20;000011001000011111000101000100101000110110001101000100111010;000011001000011111000101000100101000110110001101000100111010;4058347
10;6;4096;20;101110011001000110011111001100011110010000100011001111011101;101110011001000110011111001100011110010000100011001111011101;3794517
10;6;4096;20;100100110000111100000110110000001000011010101101110100011011;100100110000111100000110110000001000011010101101110100011011;3722155
10;6;4096;20;001111110110011101011010110000110001000110001011100110111101;001111110110011101011010110000110001000110001011100110111101;4013300
10;6;4096;20;000101111010000110110110110110101111001110110100001111110101;000101111010000110110110110110101111001110110100001111110101;4730195
10;6;4096;20;010111011110110011010101011101111101001000101001100001111000;010111011110110011010101011101111101001000101001100001111000;1808449
10;6;4096;20;011011101100100111010111001001010111101001010111001000000011;011011101100100111010111001001010111101001010111001000000011;3790167
10;6;4096;20;011110000011110010010000001000110101001001101001100001101111;011110000011110010010000001000110101001001101001100001101111;4139863
10;6;4096;20;100111101001011001110010101100001101011101011001011010111111;100111101001011001110010101100001101011101011001011010111111;1788668
10;6;4096;20;100110000101111101110011101111000000101100101001001011010000;100110000101111101110011101111000000101100101001001011010000;3750562
10;6;4096;20;101100110000111110000111110010001111101111110111110110101010;101100110000111110000111110010001111101111110111110110101010;4011516
10;6;4096;20;100010010111101101000000000101011010000101111000010000011011;100010010111101101000000000101011010000101111000010000011011;3742862
10;6;4096;20;000010110010000100010101000010000111001111010110011011010101;000010110010000100010101000010000111001111010110011011010101;4991684
10;6;4096;20;111101110111100111111100001101001100100010011111110101111100;111101110111100111111100001101001100100010011111110101111100;3828565
10;6;4096;20;011111110001000011111001111100000011011111111010110110111001;011111110001000011111001111100000011011111111010110110111001;3751034
10;6;4096;20;100011000111001011100000010011011111010011110001111001010110;100011000111001011100000010011011111010011110001111001010110;4126911
10;6;4096;20;000110001001011101111100011100001010001110000111100000011001;000110001001011101111100011100001010001110000111100000011001;3882722
10;6;4096;20;100111101110111111011011100001000111011000010101001011000111;000000000000000000000000000000000000000000010101001011000111;2137804
10;6;4096;20;101011100011010011110110000001100010001110100000111100110000;101011100011010011110110000001100010001110100000111100110000;3766278
10;6;4096;20;101010100001101001110110110010010001111100101111001011000010;101010100001101001110110110010010001111100101111001011000010;3848939
10;6;4096;20;001100100000110111101001100010010010000111101001111000001110;001100100000110111101001100010010010000111101001111000001110;3705089
10;6;4096;20;111111000110101000011101110101111101111100001110101101001001;111111000110101000011101110101111101111100001110101101001001;1914182
10;6;4096;20;100000000011100110011011000001111000000011000110110011011101;100000000011100110011011000001111000000011000110110011011101;3773042
10;6;4096;20;001100100110011101011010001100101001110110001000111010110101;001100100110011101011010001100101001110110001000111010110101;3954120
10;6;4096;20;101001011001101011011000110000101000011111001001101000100101;101001011001101011011000110000101000011111001001101000100101;3745360
10;6;4096;20;000110110110110111011000110001001000000010000000100101110011;000110110110110111011000110001001000000010000000100101110011;3793332
10;6;4096;20;110010010111001000110011111101010101101001000100111101110111;011011110001011011011011011011011011011011011011011011011011;3745767
10;6;4096;20;100000101010111010100001110000011001111111101011101110100101;100000101010111010100001110000011001111111101011101110100101;4084967
10;6;4096;20;110001011000011101100110011101101100000010111010111001001000;011011011011011011011011011011011011011011011011011011011011;2387176
10;6;4096;20;110111101000101011111001110110100001110110000110101000001010;110111101000101011111001110110100001110110000110101000001010;3777115
10;6;4096;20;100110001001011011100010000110111101010100000101010111100111;100110001001011011100010000110111101010100000101010111100111;3738856
10;6;4096;20;100001111110000011011111001010101110100101100000100001000110;000000000000000000000000000000000000000000000000000000000000;3755008
10;6;4096;20;111110101110011100011000001100001100111110011000111110001000;111110101110011100011000001100001100111110011000111110001000;4071760
10;6;4096;20;010011110001001110110101110110010000110100110100100011100100;010011000000001110110101110110010000110100110100100011100100;4329503
10;6;4096;20;000110010101000010110011110011111111111001110100100110110111;000110010101000010110011110011111111111001110100100110110111;3800089
10;6;4096;20;101000110100100011010100010001001010111111001000010001101000;101000110100100011010100010001001010111111001000010001101000;3670948
10;6;4096;20;101100010011110010001011000100110001111000111011100000011100;101100010011110010001011000100110001111000111011100000011100;3779334
10;6;4096;20;001111011111111101101000001101011010000001011010100110011010;001111011111111101101000001101011010000001011010100110011010;2179642
10;6;4096;20;011001010101010010111111101001001101010011001011001001101101;011001010101010010111111101001000000010011001011001001101101;3996770
10;6;4096;20;110011101101100001100110010000101001001100010110010001000110;110011101101100001100110010000101001001100010110010001000110;3791528
10;6;4096;20;100100101101101101010101100011011010110010010101111101000100;100100101101101101010101100011011010110010010101111101000100;3788269
10;6;4096;20;011110001000010001111001010101010100001110011101110011111001;011110001000010001111001010101010100001110011101110011111001;3791950
10;6;4096;20;100100111111011010111111111101111011001110110000101110010010;100100111111011010111111111101111011001110110000101110010010;3831193
10;6;4096;20;000101110010111000101111000001001101110110001110110101000101;000101110010111000101111000001001101110110001110110101000101;3936172
10;6;4096;20;000011101010001010000010101010100101111110110100001111000110;000011101010001010000010101010100101111110110100001111000110;3931329
10;6;4096;20;101111011110011010101011110011101100000010101100011111100111;101111011110011010101011110011101100000010101100011111100111;3956589
10;6;4096;20;000011101110011011101011010101011100111110110100010111111100;000011101110011011101011010101011100111110110100010111111100;3989062
10;6;4096;20;110111111111110110111011011110101101000001100111111000101010;110111111111110110111011011110101101000001100111111000101010;3906887
10;6;4096;20;000010101111110000101111101010101001100011110111010010011001;000010101111110000101111101010101001100011110111010010011001;3739669
10;6;4096;20;100100101101011101010001111110101010000010000111010110100010;100100101101011101010001111110101010000010000111010110100010;3748091
10;6;4096;20;101110001001101001110000010010010111000011100101000010011110;101110001001101001110000010010010111000011100101000010011110;3797251
10;6;4096;20;010000110110000011001101010110001001010000001111101000001000;010000110110000011001101010110001001010000001111101000001000;4812644
10;6;4096;20;001000110110111010101101001011101011000110101010110101000110;001000110110111010101101001011101011000110101010110101000110;1630968
10;6;4096;20;100100111010010010000010100011011101100001010110011000111111;100100111010010010000010100011011101100001010110011000111111;4143119
10;6;4096;20;100010011100010000101001111101010000001010001010110111011010;011011011011011011011011011011011011011011011011011011011011;3798321
10;6;4096;20;100010010011101110001110001110101111100110011110001101101001;100010010011101110001110001110101111100110011110001101101001;3767991
10;6;4096;20;000001000110100010110101010000010100000011000001011111101111;000001000110100010110101010000010100000011000001011111101111;3877376
10;6;4096;20;100010000100000000111000000010111001110001011010000000111001;100010000100000000111000000010111001110001011010000000111001;3967161
10;6;4096;20;001101111000100110111100000100001011111110100010100000110010;001101111000100110111100000100001011111110100010100000110010;4252656
10;6;4096;20;001000010011011001110100110100100000111001101000001011000010;001000010011011001110100110100100000111001101000001011000010;3801354
10;6;4096;20;011001100100000100010011111110000111001000000110001000101011;011001100100000100010011111110000111001000000110001000101011;3906043
10;6;4096;20;011011110100110110000011010111011000111011011111110010101000;011011110100110110000000010111011000111011011111110010101000;4456512
10;6;4096;20;011000011101111010110100011001001010001110001010010101100001;011000011101111010110100011001001010001110001010010101100001;3721077
10;6;4096;20;111000101000110100111111010111000010101100001101010100010111;111000101000110100111111010111000010101100001101010100010111;4341353
10;6;4096;20;010010011111001100101001010110011111001011110101101110001111;010010011111001100101001010110011111001011110101101110001111;1769377
10;6;4096;20;011010001110110111100000011100001100110110000110001010001010;011011011011011011011011011011011011011011011011011011011011;1906096
10;6;4096;20;010010111000111011000101110000010000101111101001100100011101;010010111000111011000101110000000000101111101001100100011101;1747455
10;6;4096;20;001011010001101100100000111101011000101010010000111001000000;001011010001101100100000111101011000101010010000111001000000;4180914
10;6;4096;20;101011011001110101100011101000111011000000110011010010010100;101011011001110101100011101000111011000000110011010010010100;3897183
10;6;4096;20;001000110101101011011010010011011011000010010100110110111110;001000110101101011011010010011011011000010010100110110111110;2210364
10;6;4096;20;001001000001010100110000101010001011010110110011110000010000;000000000001010100000000101010001011010110110011110000010000;3861243
10;6;4096;20;110010111100010011011101110110101011100000101100011101110110;110010111100010011011101110110101011100000101100011101110110;3874947
10;6;4096;20;010111000100000001001011110010011001011110100011111111010011;010111000100000001001011110010011001011110100011111111010011;1670899
10;6;4096;20;001011110011011101011011000101011110001101111100100011100001;001011110011011101011011000101011110001101111100100011100001;3824289
10;6;4096;20;110010001100000110101010110111010010110001010111101010110010;110010001100000110101010110111010010110001010111101010110010;3860427
10;6;4096;20;001110101100101011000110111111100001010011011110010001110000;001110101100101011000110111111100001010011011110010001110000;3854021
10;6;4096;20;111000111011101011110101101000010010010110000000101000000011;111000111011101011110101101000010010010110000000101000000011;6757623
10;6;4096;20;000001000100100111000001110001100010001100001010000101000011;000001000100100111000001110001100010001100001010000101000011;3972053
10;6;4096;20;111110011100000110010101111110111111011110011110111000011100;111110011100000110010101111110111111011110011110111000011100;2021506
10;6;4096;20;101111100000111100010111010000110001011110100110010011010111;101111100000111100010111010000110001011110100110010011010111;1869483
10;6;4096;20;011001101000000001100011010110111110111111000010101111110001;011001101000000001100011010110111110111111000010101111110001;4909895
10;6;4096;20;110110110100001111010101101111010000001010110001010000000101;110110110100001111010101101111010000001010110001010000000101;3751605
10;6;4096;20;111000010010111011111011100100010101011010010101010101110011;111000010010000000111011100100010101011010010101010101110011;2032714
10;6;4096;20;001101011110001101111100100010001000000010101110100101001110;001101011110001101111100100010001000000010101110100101001110;1887216
10;6;4096;20;101100001010110010100101110001111001000111000000100010101111;101100001010110010100101110001111001000111000000100010101111;3765210
10;6;4096;20;000100011111100000100010110111001010110001010000011101110001;000100011111100000100010110111001010110001010000011101110001;3788545
10;6;4096;20;011111001000001111001000001010100111101110101101011001000001;011111001000001111001000001010100111101110101101011001000001;1733329
10;6;4096;20;111010110101101101101011010101111100111101101101010000001011;111010110101101101101011010101111100111101101101010000001011;3935240
10;6;4096;20;101000100010100101100101010000101001001011010110000100110111;101000100010100101100101010000101001001011010110000100110111;1564260
10;6;4096;20;101000011110000100011101101111001101010000000000101000111011;101000011110000100000000101111001101000000000000101000111011;4626945
10;6;4096;20;101110111011001001010111101001010100100110010110000010001110;101110111011001001010111101001010100100110010110000010001110;1715357
10;6;4096;20;111110000010000010101001100010100111000011111110110010100001;111110000010000010101001100010100111000011111110110010100001;3749588
10;6;4096;20;010110010001110001100010000111001011000110111100110100100000;010110010001110001100010000111001011000110111100110100100000;3732072
10;6;4096;20;111100101110110001101111000101010011100000111101101000000001;011011011011011011011011011011110001011011011011100100011011;1829116
10;6;4096;20;100010010110000010000101011110101100100001001010010001001110;100010010110000010000101011110101100100001001010010001001110;3813034
10;6;4096;20;001000110101110110101000100110011011101110110010111111001101;001000110101110110101000100110011011101110110010111111001101;1602793
10;6;4096;20;101100000001110100001011000110110101000101011101010010010100;101100000001110100001011000110110101000101011101010010010100;3711760
