bit_count;stride;training_length;input;output;runtime
8;64;20;01100111;00000001;162603
8;64;20;11111010;00000001;153397
8;64;20;00111010;00000001;152396
8;64;20;11011101;00100011;178492
8;64;20;00011011;00000001;154945
8;64;20;10111101;10010001;153411
8;64;20;11110101;00100011;180369
8;64;20;01111000;00100011;162648
8;64;20;00000011;00000001;158525
8;64;20;01101111;11011111;153704
8;64;20;10111111;00000001;164837
8;64;20;11010000;00000001;161517
8;64;20;10101010;00100011;163703
8;64;20;00011011;00000001;158002
8;64;20;11010101;11010101;166784
8;64;20;01111100;00000001;158223
8;64;20;10111001;00000001;159392
8;64;20;01010110;00000001;159667
8;64;20;00011001;00000001;158703
8;64;20;11000111;10010001;143967
8;64;20;00110000;00000001;163371
8;64;20;11000010;00100011;163465
8;64;20;00001110;11101011;162222
8;64;20;01001001;00000001;155015
8;64;20;11011101;00000001;163828
8;64;20;10110101;00100011;158272
8;64;20;00100101;00000001;152368
8;64;20;01110011;00000001;168915
8;64;20;01110111;01000100;169049
8;64;20;10100101;00000001;166572
8;64;20;01001000;00000001;158391
8;64;20;00001010;00000001;158943
8;64;20;11100111;00000001;157276
8;64;20;01000110;00000001;153682
8;64;20;10001000;00000001;269267
8;64;20;11100100;01111100;245926
8;64;20;10110111;01000011;153627
8;64;20;01101000;01000011;148275
8;64;20;00011100;00000001;153843
8;64;20;10011010;00000001;158323
8;64;20;01101101;00101110;166281
8;64;20;01000110;00100011;150777
8;64;20;01000100;01000100;164738
8;64;20;11111001;00100011;163380
8;64;20;10010010;00000001;147821
8;64;20;01000101;00101110;165713
8;64;20;11000110;00100010;147738
8;64;20;11100111;00000001;150073
8;64;20;11111100;01111100;163592
8;64;20;00101010;11010101;173297
8;64;20;10011001;00100011;155693
8;64;20;10100010;00100011;164653
8;64;20;10011110;00000001;149647
8;64;20;00001000;00000001;164161
8;64;20;01000110;01111100;161343
8;64;20;00111111;00000001;149855
8;64;20;11011010;11010101;170741
8;64;20;01101001;01111100;185812
8;64;20;11101111;00000001;156191
8;64;20;00111001;00000001;272820
8;64;20;00110010;00000001;319527
8;64;20;11000010;01000011;230451
8;64;20;00101011;00101110;162632
8;64;20;10101000;00100011;163898
8;64;20;01100001;11010101;173051
8;64;20;00010111;00010111;153779
8;64;20;10001111;00101110;165029
8;64;20;10001010;00000001;155233
8;64;20;00011101;00000001;153361
8;64;20;01000000;01000011;141527
8;64;20;10010100;00101110;159268
8;64;20;10111110;10111110;151202
8;64;20;00010000;00000001;155300
8;64;20;01110110;00000001;157506
8;64;20;11010011;00111000;150591
8;64;20;11100001;00101110;166305
8;64;20;10110010;00000001;163048
8;64;20;01110000;01110000;163893
8;64;20;00000011;11010101;166419
8;64;20;01000011;00000001;155229
8;64;20;00011100;11010101;222950
8;64;20;11010111;01111100;171986
8;64;20;11110001;01111100;168293
8;64;20;00000101;11010101;240282
8;64;20;01110011;00000001;147301
8;64;20;01001110;00000001;164554
8;64;20;10101111;01111100;172503
8;64;20;01110001;00000001;157691
8;64;20;01000001;01111100;160936
8;64;20;00001011;00001100;156863
8;64;20;00110111;00111000;228997
8;64;20;00111011;01000011;147516
8;64;20;10001110;00000001;154565
8;64;20;10100001;00000001;161791
8;64;20;00100000;01111011;162376
8;64;20;00000001;00000001;230326
8;64;20;01001110;00000001;156889
8;64;20;11001101;10000110;153952
8;64;20;10010100;00000001;155003
8;64;30;01100111;00000001;165446
8;64;30;01100111;00000001;172751
8;64;30;11111010;00100011;165006
8;64;30;00111010;01111100;172462
8;64;30;11011101;00000001;159301
8;64;30;00011011;00101110;159576
8;64;30;10111101;00101110;173214
8;64;30;11110101;11010101;172619
8;64;30;01111000;00000001;153177
8;64;30;00000011;00000001;160964
8;64;30;01101111;01110000;168309
8;64;30;10111111;00000001;159521
8;64;30;11010000;00000001;163512
8;64;30;10101010;00000001;166329
8;64;30;00011011;11010101;172744
8;64;30;11010101;00000001;168817
8;64;30;01111100;00000001;169987
8;64;30;10111001;00000001;165075
8;64;30;01010110;10010001;167427
8;64;30;00011001;11011111;160626
8;64;30;11000111;11010101;172065
8;64;30;00110000;01111100;168350
8;64;30;11000010;00000001;161142
8;64;30;00001110;11010101;170922
8;64;30;01001001;11010101;283656
8;64;30;11011101;01111100;220053
8;64;30;10110101;00000001;162731
8;64;30;00100101;00100011;166243
8;64;30;01110011;00100011;164331
8;64;30;01110111;00000001;161491
8;64;30;10100101;11101010;166764
8;64;30;01001000;01111100;175030
8;64;30;00001010;01111100;174705
8;64;30;11100111;00000001;169920
8;64;30;01000110;01111100;250013
8;64;30;10001000;00100011;172367
8;64;30;11100100;00000001;171292
8;64;30;10110111;00000001;160533
8;64;30;01101000;00000001;162566
8;64;30;00011100;11010101;167276
8;64;30;10011010;00000001;162333
8;64;30;01101101;00000001;239699
8;64;30;01000110;11010101;348446
8;64;30;01000100;01000011;164319
8;64;30;11111001;01000011;157306
8;64;30;10010010;00000001;162888
8;64;30;01000101;11010101;169035
8;64;30;11000110;01111100;174595
8;64;30;11100111;11101011;177134
8;64;30;11111100;11010101;181191
8;64;30;00101010;00100011;178508
8;64;30;10011001;01111100;171855
8;64;30;10100010;00000001;168753
8;64;30;10011110;11010101;161799
8;64;30;00001000;11010101;167207
8;64;30;01000110;00000001;171835
8;64;30;00111111;00000001;173116
8;64;30;11011010;00101110;171932
8;64;30;01101001;11010101;184537
8;64;30;11101111;01111100;181410
8;64;30;00111001;00000001;249489
8;64;30;00110010;00100011;332319
8;64;30;11000010;01000011;237439
8;64;30;00101011;00101110;166408
8;64;30;10101000;10101000;171586
8;64;30;01100001;01111100;168835
8;64;30;00010111;00000001;165345
8;64;30;10001111;00000001;162811
8;64;30;10001010;01111100;172430
8;64;30;00011101;00000001;171629
8;64;30;01000000;11101011;155737
8;64;30;10010100;00000001;169849
8;64;30;10111110;10111110;160556
8;64;30;00010000;01111100;170368
8;64;30;01110110;00000001;155834
8;64;30;11010011;00000001;155980
8;64;30;11100001;01111100;171791
8;64;30;10110010;10110011;168636
8;64;30;01110000;01110000;164238
8;64;30;00000011;00000001;172622
8;64;30;01000011;01000011;149160
8;64;30;00011100;00000001;166685
8;64;30;11010111;00101110;175254
8;64;30;11110001;00000001;164707
8;64;30;00000101;00000001;164089
8;64;30;01110011;11010101;168066
8;64;30;01001110;00000001;164413
8;64;30;10101111;01111100;302457
8;64;30;01110001;00000001;246933
8;64;30;01000001;01000011;151481
8;64;30;00001011;00001100;157632
8;64;30;00110111;01111100;168814
8;64;30;00111011;11010100;164056
8;64;30;10001110;11101011;173061
8;64;30;10100001;11010100;166213
8;64;30;00100000;00100011;169344
8;64;30;00000001;00000001;161877
8;64;30;01001110;00000001;165601
8;64;30;11001101;00100011;183097
8;64;30;10010100;00000001;171454
8;64;40;01100111;00000001;168622
8;64;40;01100111;00000001;170917
8;64;40;11111010;00100011;182431
8;64;40;00111010;00000001;166346
8;64;40;11011101;00000001;161363
8;64;40;00011011;00100011;171873
8;64;40;10111101;10111110;165816
8;64;40;11110101;01111100;175524
8;64;40;01111000;00000001;169456
8;64;40;00000011;00000001;169848
8;64;40;01101111;01110000;168595
8;64;40;10111111;00000001;167322
8;64;40;11010000;01111100;175302
8;64;40;10101010;00000001;168659
8;64;40;00011011;00000001;166759
8;64;40;11010101;11010101;260440
8;64;40;01111100;00000001;166830
8;64;40;10111001;01111100;185251
8;64;40;01010110;00101110;171345
8;64;40;00011001;11010101;180451
8;64;40;11000111;00000001;167564
8;64;40;00110000;00000001;180012
8;64;40;11000010;00101110;179998
8;64;40;00001110;00100011;175071
8;64;40;01001001;00000001;164399
8;64;40;11011101;10010001;154984
8;64;40;10110101;11101011;178361
8;64;40;00100101;11010101;167481
8;64;40;01110011;01111100;178142
8;64;40;01110111;00101110;176803
8;64;40;10100101;01111100;180622
8;64;40;01001000;00000001;164118
8;64;40;00001010;00000001;173000
8;64;40;11100111;00000001;173852
8;64;40;01000110;00000001;164797
8;64;40;10001000;01111100;180263
8;64;40;11100100;00000001;165680
8;64;40;10110111;00000001;165516
8;64;40;01101000;00000001;165674
8;64;40;00011100;11010101;367354
8;64;40;10011010;01111011;261511
8;64;40;01101101;00000001;170332
8;64;40;01000110;00100011;178338
8;64;40;01000100;01000100;172882
8;64;40;11111001;00000001;164917
8;64;40;10010010;10010010;177013
8;64;40;01000101;10010001;153000
8;64;40;11000110;00101110;174837
8;64;40;11100111;00000001;159816
8;64;40;11111100;00000001;168542
8;64;40;00101010;00000001;165230
8;64;40;10011001;00101110;175328
8;64;40;10100010;00000001;171768
8;64;40;10011110;00101110;174201
8;64;40;00001000;00000001;160493
8;64;40;01000110;11010101;178956
8;64;40;00111111;00000001;172437
8;64;40;11011010;00000001;167861
8;64;40;01101001;01000100;178243
8;64;40;11101111;00000001;162767
8;64;40;00111001;00000001;164189
8;64;40;00110010;00000001;166251
8;64;40;11000010;00111000;154151
8;64;40;00101011;00000001;176182
8;64;40;10101000;00000001;180929
8;64;40;01100001;00100011;255990
8;64;40;00010111;00010111;353641
8;64;40;10001111;00000001;165325
8;64;40;10001010;01000011;160211
8;64;40;00011101;00100011;165500
8;64;40;01000000;00000001;168093
8;64;40;10010100;00000001;175504
8;64;40;10111110;10111110;170134
8;64;40;00010000;11010101;172972
8;64;40;01110110;00000001;173324
8;64;40;11010011;00000001;165523
8;64;40;11100001;00000001;171857
8;64;40;10110010;10110011;157228
8;64;40;01110000;01110000;171194
8;64;40;00000011;11101011;169144
8;64;40;01000011;01000011;158271
8;64;40;00011100;01111100;168407
8;64;40;11010111;11010101;178237
8;64;40;11110001;00000001;165378
8;64;40;00000101;01001111;174163
8;64;40;01110011;11011111;163345
8;64;40;01001110;00000001;161262
8;64;40;10101111;00000001;180287
8;64;40;01110001;01111100;173180
8;64;40;01000001;01000100;165997
8;64;40;00001011;00001100;169013
8;64;40;00110111;00111000;161122
8;64;40;00111011;00000001;176769
8;64;40;10001110;00000001;176261
8;64;40;10100001;00101110;265536
8;64;40;00100000;11010101;213715
8;64;40;00000001;01000011;241422
8;64;40;01001110;00101110;177746
8;64;40;11001101;00101110;173735
8;64;40;10010100;00000001;172787
8;64;50;01100111;00101110;183262
8;64;50;01100111;11011111;177376
8;64;50;11111010;00000001;188404
8;64;50;00111010;10000110;174536
8;64;50;11011101;01111100;181427
8;64;50;00011011;00000001;173090
8;64;50;10111101;10111110;179829
8;64;50;11110101;00000001;188961
8;64;50;01111000;00000001;172365
8;64;50;00000011;00000001;179652
8;64;50;01101111;00000001;170973
8;64;50;10111111;00000001;172515
8;64;50;11010000;00000001;181182
8;64;50;10101010;11010101;197186
8;64;50;00011011;11010101;187606
8;64;50;11010101;00101110;185053
8;64;50;01111100;00000001;173128
8;64;50;10111001;00000001;173832
8;64;50;01010110;00000001;174036
8;64;50;00011001;00000001;178704
8;64;50;11000111;11010101;363406
8;64;50;00110000;01000011;167245
8;64;50;11000010;00000001;177179
8;64;50;00001110;00101110;186851
8;64;50;01001001;11101011;174786
8;64;50;11011101;00000001;180146
8;64;50;10110101;00101110;174788
8;64;50;00100101;11010101;182300
8;64;50;01110011;00000001;181070
8;64;50;01110111;00000001;172543
8;64;50;10100101;00000001;192401
8;64;50;01001000;00100011;180656
8;64;50;00001010;01111100;181941
8;64;50;11100111;00100011;175506
8;64;50;01000110;00000001;168379
8;64;50;10001000;00101110;178288
8;64;50;11100100;00000001;167980
8;64;50;10110111;00000001;175351
8;64;50;01101000;00000001;177069
8;64;50;00011100;00100011;182441
8;64;50;10011010;00000001;184767
8;64;50;01101101;00101110;180371
8;64;50;01000110;00101110;179996
8;64;50;01000100;00000001;180749
8;64;50;11111001;00100011;174538
8;64;50;10010010;00000001;169565
8;64;50;01000101;00000001;171637
8;64;50;11000110;00000001;175448
8;64;50;11100111;00000001;174029
8;64;50;11111100;00000001;174028
8;64;50;00101010;00101110;292982
8;64;50;10011001;11011111;326180
8;64;50;10100010;00100011;185580
8;64;50;10011110;00000001;181855
8;64;50;00001000;00000001;175071
8;64;50;01000110;11101011;180654
8;64;50;00111111;00101110;180285
8;64;50;11011010;01111100;185269
8;64;50;01101001;11010101;190601
8;64;50;11101111;00000001;162821
8;64;50;00111001;00000001;177220
8;64;50;00110010;00101110;178429
8;64;50;11000010;11101011;178122
8;64;50;00101011;00100011;172133
8;64;50;10101000;11101011;181098
8;64;50;01100001;00100011;175899
8;64;50;00010111;00010111;178852
8;64;50;10001111;00100011;181324
8;64;50;10001010;11010101;179195
8;64;50;00011101;00000001;198943
8;64;50;01000000;00100011;171181
8;64;50;10010100;01111100;179267
8;64;50;10111110;10111110;167348
8;64;50;00010000;11010101;184205
8;64;50;01110110;01110000;167632
8;64;50;11010011;00000001;175469
8;64;50;11100001;00000001;172795
8;64;50;10110010;00000001;183520
8;64;50;01110000;01110000;169631
8;64;50;00000011;11010101;346609
8;64;50;01000011;01000011;159200
8;64;50;00011100;00000001;171764
8;64;50;11010111;00000001;172546
8;64;50;11110001;00101110;189208
8;64;50;00000101;01111100;185959
8;64;50;01110011;00000001;171931
8;64;50;01001110;01111100;184025
8;64;50;10101111;01111100;185857
8;64;50;01110001;00000001;167784
8;64;50;01000001;00101110;188461
8;64;50;00001011;01111100;181897
8;64;50;00110111;00111000;175827
8;64;50;00111011;01111100;171954
8;64;50;10001110;00101110;175159
8;64;50;10100001;00000001;184257
8;64;50;00100000;00000001;175282
8;64;50;00000001;00000001;185366
8;64;50;01001110;01001111;176842
8;64;50;11001101;00100011;182216
8;64;50;10010100;00000001;163792
9;64;0;001100111;110100000;360473
9;64;0;001100111;000001100;225683
9;64;0;111111010;101011110;423347
9;64;0;100111010;000111000;215709
9;64;0;111011101;110001010;256339
9;64;0;100011011;000000001;217170
9;64;0;110111101;000001110;235223
9;64;0;111110101;001000111;231228
9;64;0;001111000;000000001;214963
9;64;0;000000011;000001100;224614
9;64;0;001101111;000000001;226839
9;64;0;010111111;000101101;215241
9;64;0;011010000;110100000;236228
9;64;0;110101010;000001100;225253
9;64;0;000011011;000000001;216863
9;64;0;011010101;000000001;216091
9;64;0;101111100;000000001;221790
9;64;0;110111001;000000001;224733
9;64;0;001010110;001000111;249749
9;64;0;000011001;000000001;215502
9;64;0;011000111;000000001;257834
9;64;0;100110000;000000001;227148
9;64;0;011000010;011100011;255982
9;64;0;000001110;000000001;222647
9;64;0;101001001;000000001;224125
9;64;0;011011101;000000001;235258
9;64;0;010110101;000000001;220095
9;64;0;000100101;001000111;238609
9;64;0;101110011;000000001;229128
9;64;0;101110111;011111001;241529
9;64;0;110100101;010011101;232206
9;64;0;001001000;000000001;219611
9;64;0;000001010;000101101;213678
9;64;0;111100111;000000001;215804
9;64;0;001000110;011101010;227670
9;64;0;110001000;110001000;347917
9;64;0;011100100;001000011;294344
9;64;0;110110111;001010010;256803
9;64;0;001101000;000000001;218061
9;64;0;000011100;000000011;238658
9;64;0;110011010;000000001;222046
9;64;0;001101101;110100000;239689
9;64;0;001000110;000000001;234353
9;64;0;101000100;000000001;231065
9;64;0;011111001;000000001;386675
9;64;0;110010010;000000001;221873
9;64;0;101000101;001000101;222720
9;64;0;111000110;110100000;239116
9;64;0;111100111;000000001;215238
9;64;0;111111100;000000001;219704
9;64;0;000101010;110001010;255019
9;64;0;010011001;000000001;226103
9;64;0;110100010;000000001;277975
9;64;0;010011110;000000001;236642
9;64;0;000001000;000000001;277109
9;64;0;101000110;001010010;262846
9;64;0;000111111;110100000;438690
9;64;0;111011010;000000001;225001
9;64;0;101101001;000000001;223328
9;64;0;111101111;000000001;224666
9;64;0;000111001;000000001;226492
9;64;0;000110010;000001110;245444
9;64;0;011000010;001010010;258943
9;64;0;000101011;000101101;309393
9;64;0;010101000;001000011;264115
9;64;0;101100001;011111001;258702
9;64;0;100010111;110100000;234079
9;64;0;110001111;110100000;257828
9;64;0;010001010;000000001;224424
9;64;0;100011101;000000001;223657
9;64;0;001000000;001010010;251806
9;64;0;010010100;001010010;240447
9;64;0;110111110;000000001;220190
9;64;0;000010000;000000001;262110
9;64;0;101110110;000000001;230524
9;64;0;111010011;000000001;215946
9;64;0;011100001;000000001;219436
9;64;0;010110010;000000001;216418
9;64;0;001110000;000000001;279596
9;64;0;000000011;001000011;220898
9;64;0;101000011;011111001;234972
9;64;0;000011100;001000111;248077
9;64;0;011010111;110100000;239257
9;64;0;111110001;000000001;234932
9;64;0;000000101;110100000;245252
9;64;0;101110011;000000001;210589
9;64;0;101001110;000000001;222568
9;64;0;010101111;011100011;246279
9;64;0;101110001;000000001;221765
9;64;0;001000001;000000001;213426
9;64;0;000001011;000001100;215986
9;64;0;100110111;110011110;227705
9;64;0;000111011;011111001;250776
9;64;0;010001110;011111001;398125
9;64;0;010100001;000000001;381997
9;64;0;100100000;000000001;228542
9;64;0;000000001;001000011;208249
9;64;0;001001110;000001110;234883
9;64;0;111001101;000000001;215919
9;64;0;010010100;000000001;223212
9;64;10;001100111;011111001;241125
9;64;10;001100111;001101000;248040
9;64;10;111111010;001010010;258578
9;64;10;100111010;101111011;227472
9;64;10;111011101;011100011;253212
9;64;10;100011011;001000111;251353
9;64;10;110111101;011111001;239190
9;64;10;111110101;001010010;263117
9;64;10;001111000;001010010;242773
9;64;10;000000011;000000011;332198
9;64;10;001101111;000101101;303645
9;64;10;010111111;000111000;222760
9;64;10;011010000;001000011;227739
9;64;10;110101010;110101011;253110
9;64;10;000011011;011111001;244403
9;64;10;011010101;011010110;231035
9;64;10;101111100;101111101;237734
9;64;10;110111001;001010010;258870
9;64;10;001010110;110000110;226853
9;64;10;000011001;000011001;249493
9;64;10;011000111;001000111;264381
9;64;10;100110000;100110000;243830
9;64;10;011000010;110100000;370449
9;64;10;000001110;000001110;250900
9;64;10;101001001;001000111;249212
9;64;10;011011101;110100000;237685
9;64;10;010110101;010110101;245978
9;64;10;000100101;011111001;244599
9;64;10;101110011;011111001;248258
9;64;10;101110111;011111001;261582
9;64;10;110100101;011111001;240191
9;64;10;001001000;011111001;255040
9;64;10;000001010;110100000;248155
9;64;10;111100111;110100000;252624
9;64;10;001000110;000100110;259119
9;64;10;110001000;011111001;247586
9;64;10;011100100;000000001;402819
9;64;10;110110111;011111001;340091
9;64;10;001101000;001101000;259429
9;64;10;000011100;001010010;253475
9;64;10;110011010;001000111;253071
9;64;10;001101101;011111001;239721
9;64;10;001000110;110100000;249658
9;64;10;101000100;101000100;224646
9;64;10;011111001;011111001;254719
9;64;10;110010010;110010011;236128
9;64;10;101000101;101000110;239216
9;64;10;111000110;011100011;250001
9;64;10;111100111;110100000;252686
9;64;10;111111100;110100000;247495
9;64;10;000101010;011111001;251284
9;64;10;010011001;110100000;238901
9;64;10;110100010;001000111;370265
9;64;10;010011110;011011111;324057
9;64;10;000001000;011101010;238557
9;64;10;101000110;101000110;267910
9;64;10;000111111;011111001;254533
9;64;10;111011010;011111001;251974
9;64;10;101101001;011111001;248419
9;64;10;111101111;001000111;260821
9;64;10;000111001;001010010;261112
9;64;10;000110010;001010010;254609
9;64;10;011000010;011000010;260186
9;64;10;000101011;001010010;250503
9;64;10;010101000;010101000;218284
9;64;10;101100001;111110110;230020
9;64;10;100010111;100011000;229497
9;64;10;110001111;101111011;397939
9;64;10;010001010;011111001;243939
9;64;10;100011101;000000011;248649
9;64;10;001000000;110001010;251905
9;64;10;010010100;010010100;249888
9;64;10;110111110;110111111;225731
9;64;10;000010000;011111001;242727
9;64;10;101110110;000100110;264739
9;64;10;111010011;000000001;218826
9;64;10;011100001;001010010;265638
9;64;10;010110010;001010010;350936
9;64;10;001110000;001110001;223573
9;64;10;000000011;101110000;226371
9;64;10;101000011;101000100;215695
9;64;10;000011100;011111001;252074
9;64;10;011010111;011100011;376706
9;64;10;111110001;001000011;295919
9;64;10;000000101;110100000;253259
9;64;10;101110011;001010010;262126
9;64;10;101001110;110100000;256956
9;64;10;010101111;001000111;254511
9;64;10;101110001;101110010;237014
9;64;10;001000001;110100000;254167
9;64;10;000001011;000001100;224314
9;64;10;100110111;001000111;242317
9;64;10;000111011;000111100;248526
9;64;10;010001110;001010010;254302
9;64;10;010100001;011100011;244656
9;64;10;100100000;011111001;247405
9;64;10;000000001;000000001;218034
9;64;10;001001110;001000111;273322
9;64;10;111001101;011111001;246003
9;64;10;010010100;001010010;252764
9;64;20;001100111;001010000;321717
9;64;20;001100111;001000111;337969
9;64;20;111111010;001010010;252177
9;64;20;100111010;100111011;246765
9;64;20;111011101;011111001;247582
9;64;20;100011011;011111001;241216
9;64;20;110111101;001010010;248202
9;64;20;111110101;001000111;259016
9;64;20;001111000;001000111;255885
9;64;20;000000011;000000011;249672
9;64;20;001101111;011100011;247164
9;64;20;010111111;011011111;212258
9;64;20;011010000;001000111;268904
9;64;20;110101010;001010010;382410
9;64;20;000011011;000100110;331371
9;64;20;011010101;001010010;255954
9;64;20;101111100;101111101;242333
9;64;20;110111001;011111001;255795
9;64;20;001010110;110100000;249666
9;64;20;000011001;000011001;250231
9;64;20;011000111;110001010;269084
9;64;20;100110000;100110000;255955
9;64;20;011000010;001010010;258381
9;64;20;000001110;000001110;256639
9;64;20;101001001;110001010;270252
9;64;20;011011101;001000111;258673
9;64;20;010110101;000000001;239967
9;64;20;000100101;001000111;367709
9;64;20;101110011;011111001;296507
9;64;20;101110111;011100011;261884
9;64;20;110100101;011111001;253507
9;64;20;001001000;000100010;233548
9;64;20;000001010;011100011;267892
9;64;20;111100111;001010010;252950
9;64;20;001000110;001010010;254709
9;64;20;110001000;110001000;244784
9;64;20;011100100;011111001;263304
9;64;20;110110111;001010010;261091
9;64;20;001101000;000000001;232487
9;64;20;000011100;011111001;256068
9;64;20;110011010;001010010;258652
9;64;20;001101101;001010010;246868
9;64;20;001000110;001010010;255076
9;64;20;101000100;011100011;356303
9;64;20;011111001;001000011;231662
9;64;20;110010010;011111001;254820
9;64;20;101000101;101000110;241290
9;64;20;111000110;011111001;253978
9;64;20;111100111;001000111;266419
9;64;20;111111100;001000111;264608
9;64;20;000101010;011111001;249157
9;64;20;010011001;001010010;257158
9;64;20;110100010;110100000;247681
9;64;20;010011110;010011111;247451
9;64;20;000001000;011111001;248778
9;64;20;101000110;000000001;233310
9;64;20;000111111;001000111;263268
9;64;20;111011010;111100100;381148
9;64;20;101101001;001000111;256894
9;64;20;111101111;110100000;255946
9;64;20;000111001;001000111;261390
9;64;20;000110010;011111001;255233
9;64;20;011000010;001010010;250590
9;64;20;000101011;001010010;262320
9;64;20;010101000;011011111;229268
9;64;20;101100001;110100000;261983
9;64;20;100010111;011111001;263066
9;64;20;110001111;001010010;261878
9;64;20;010001010;001010010;344373
9;64;20;100011101;001010010;354537
9;64;20;001000000;110001010;269025
9;64;20;010010100;001000011;227672
9;64;20;110111110;110111111;240796
9;64;20;000010000;011100011;261298
9;64;20;101110110;001000111;258322
9;64;20;111010011;000111000;231749
9;64;20;011100001;011100001;240669
9;64;20;010110010;001000111;264846
9;64;20;001110000;001000111;269901
9;64;20;000000011;000000011;250295
9;64;20;101000011;101000100;233288
9;64;20;000011100;001000111;251966
9;64;20;011010111;011111001;264737
9;64;20;111110001;110001010;430543
9;64;20;000000101;011111001;345672
9;64;20;101110011;110100000;266982
9;64;20;101001110;110100000;247980
9;64;20;010101111;011011111;231172
9;64;20;101110001;110100000;259760
9;64;20;001000001;011100011;249051
9;64;20;000001011;001010010;251506
9;64;20;100110111;011100011;261087
9;64;20;000111011;011111001;253757
9;64;20;010001110;110100000;256907
9;64;20;010100001;011100011;255996
9;64;20;100100000;110000110;229753
9;64;20;000000001;000000001;227726
9;64;20;001001110;000000001;475230
9;64;20;111001101;110100000;264383
9;64;20;010010100;010010100;248867
9;64;30;001100111;001101000;266017
9;64;30;001100111;001010010;261061
9;64;30;111111010;011111001;271012
9;64;30;100111010;011111001;256904
9;64;30;111011101;000100110;266121
9;64;30;100011011;001000111;262372
9;64;30;110111101;011111001;270065
9;64;30;111110101;001010010;267240
9;64;30;001111000;110100000;257269
9;64;30;000000011;001000111;262126
9;64;30;001101111;111111000;491862
9;64;30;010111111;110100000;346171
9;64;30;011010000;001000011;240189
9;64;30;110101010;011111001;265267
9;64;30;000011011;001010010;260325
9;64;30;011010101;000000001;237605
9;64;30;101111100;011101010;233707
9;64;30;110111001;000000001;242255
9;64;30;001010110;110010001;239311
9;64;30;000011001;000011001;264357
9;64;30;011000111;001010010;263690
9;64;30;100110000;100110000;261602
9;64;30;011000010;001010010;264329
9;64;30;000001110;110100000;256780
9;64;30;101001001;001000111;400189
9;64;30;011011101;011111001;372246
9;64;30;010110101;001000011;231837
9;64;30;000100101;011111001;263773
9;64;30;101110011;001010010;266748
9;64;30;101110111;110001010;272132
9;64;30;110100101;001000111;263520
9;64;30;001001000;001010010;260889
9;64;30;000001010;001000111;265628
9;64;30;111100111;110100000;278047
9;64;30;001000110;001010010;271154
9;64;30;110001000;001000111;263043
9;64;30;011100100;001000111;266312
9;64;30;110110111;001000111;260345
9;64;30;001101000;001101000;406637
9;64;30;000011100;011001001;243820
9;64;30;110011010;110000110;233367
9;64;30;001101101;000100110;270367
9;64;30;001000110;001010010;255074
9;64;30;101000100;101000100;250521
9;64;30;011111001;110100000;258392
9;64;30;110010010;110010011;245589
9;64;30;101000101;110100000;260440
9;64;30;111000110;001000111;275260
9;64;30;111100111;011111001;249623
9;64;30;111111100;110100000;263522
9;64;30;000101010;100000110;349556
9;64;30;010011001;001000111;437457
9;64;30;110100010;110100000;273028
9;64;30;010011110;010011111;255028
9;64;30;000001000;110100000;265759
9;64;30;101000110;101000110;248552
9;64;30;000111111;000000001;241817
9;64;30;111011010;001010010;264723
9;64;30;101101001;001010010;258713
9;64;30;111101111;110100000;267956
9;64;30;000111001;001010010;275777
9;64;30;000110010;110001010;266661
9;64;30;011000010;001000111;359824
9;64;30;000101011;011100011;412958
9;64;30;010101000;010101000;233766
9;64;30;101100001;001000011;235327
9;64;30;100010111;100011000;245732
9;64;30;110001111;110100000;263422
9;64;30;010001010;011111001;270853
9;64;30;100011101;000000001;241744
9;64;30;001000000;001010010;257230
9;64;30;010010100;010010100;252268
9;64;30;110111110;110111111;248298
9;64;30;000010000;001000011;225981
9;64;30;101110110;110100000;257005
9;64;30;111010011;001000111;256555
9;64;30;011100001;011100001;248935
9;64;30;010110010;010110011;311698
9;64;30;001110000;001110001;253576
9;64;30;000000011;000000011;261437
9;64;30;101000011;001000011;235535
9;64;30;000011100;000000011;248811
9;64;30;011010111;110100000;258367
9;64;30;111110001;001010010;267752
9;64;30;000000101;011111001;273724
9;64;30;101110011;000000001;232481
9;64;30;101001110;101001111;268079
9;64;30;010101111;110100000;256218
9;64;30;101110001;101110010;246449
9;64;30;001000001;001010010;268717
9;64;30;000001011;001010010;421312
9;64;30;100110111;011111001;254399
9;64;30;000111011;001010010;268140
9;64;30;010001110;001000111;250593
9;64;30;010100001;001000111;265919
9;64;30;100100000;001010010;258576
9;64;30;000000001;000000001;258237
9;64;30;001001110;011100011;263274
9;64;30;111001101;011111001;266269
9;64;30;010010100;010010100;268537
9;64;40;001100111;011100011;269106
9;64;40;001100111;011111001;265340
9;64;40;111111010;011001001;262019
9;64;40;100111010;001000111;441980
9;64;40;111011101;110100000;273512
9;64;40;100011011;001000011;233262
9;64;40;110111101;011100011;264549
9;64;40;111110101;001010010;270986
9;64;40;001111000;001000101;249190
9;64;40;000000011;000000011;262619
9;64;40;001101111;011100011;268969
9;64;40;010111111;011000000;253606
9;64;40;011010000;001010010;276233
9;64;40;110101010;000000001;240933
9;64;40;000011011;110100000;261987
9;64;40;011010101;011100011;270798
9;64;40;101111100;101111101;269746
9;64;40;110111001;001000111;455751
9;64;40;001010110;001000011;243983
9;64;40;000011001;000011001;260228
9;64;40;011000111;001010010;270724
9;64;40;100110000;001010010;263607
9;64;40;011000010;110100000;265225
