n_b;n_a;stride;training_length;input;output;runtime
10;5;4096;20;01101011011000110000101000011111001001101000100101;01101011011000110000101000011111001001101000100101;326773
10;5;4096;20;10110111011000110001001000000010000000100101110011;10110111010000010001001000000010000000100101110011;351319
10;5;4096;20;11001000110011111101010101101001000100111101110111;00000000000000000000000000000000000000000000000000;377216
10;5;4096;20;10111010100001110000011001111111101011101110100101;00000001100000000000000000000000000000000000000001;451959
10;5;4096;20;00011101100110011101101100000010111010111001001000;11001110011100111001110011100111001110011100111001;385654
10;5;4096;20;00101011111001110110100001110110000110101000001010;00000000000000000000000000000000000001110000000000;338302
10;5;4096;20;01011011100010000110111101010100000101010111100111;00000000000000000000000000000000000000000000000000;328025
10;5;4096;20;10000011011111001010101110100101100000100001000110;11001011011100111001110011100111001110011100111001;349854
10;5;4096;20;10011100011000001100001100111110011000111110001000;11001110011100111001110011100111001110011100111001;435651
10;5;4096;20;01001110110101110110010000110100110100100011100100;00000000000000000000000000000000000000000000000000;360459
10;5;4096;20;01000010110011110011111111111001110100100110110111;00000000000000000000000000000000000000000000000000;362274
10;5;4096;20;00100011010100010001001010111111001000010001101000;00100011010100010001001010111111001000010001101000;329686
10;5;4096;20;11110010001011000100110001111000111011100000011100;11110010000000000100110001111000111011100000011100;625829
10;5;4096;20;11111101101000001101011010000001011010100110011010;00000000000000000000000000000000000000000000000000;450209
10;5;4096;20;01010010111111101001001101010011001011001001101101;01010010111111101001001101010011001011001001101101;332325
10;5;4096;20;01100001100110010000101001001100010110010001000110;01100001100110010000000001001100010110010001000110;329399
10;5;4096;20;01101101010101100011011010110010010101111101000100;11001110011100111001110011100111001110011100111001;348613
10;5;4096;20;00010001111001010101010100001110011101110011111001;00000000000000000000000000000000000000000000000000;316733
10;5;4096;20;11011010111111111101111011001110110000101110010010;00000000000000000000000000000000000000000000000000;428177
10;5;4096;20;10111000101111000001001101110110001110110101000101;00000000000000000000000000000000000000000000000000;408897
10;5;4096;20;10001010000010101010100101111110110100001111000110;10001000000010101010100101111110110100001111000110;345709
10;5;4096;20;10011010101011110011101100000010101100011111100111;10011010101011110011101100000010101100011111100111;468323
10;5;4096;20;10011011101011010101011100111110110100010111111100;00000000000000000000000000000000000000000000000000;337319
10;5;4096;20;11110110111011011110101101000001100111111000101010;00000000000000000000000000000000000000000000000000;450057
10;5;4096;20;11110000101111101010101001100011110111010010011001;11110000101111101010101001100001011000110011111001;370886
10;5;4096;20;01011101010001111110101010000010000111010110100010;00000000000000000000001110000010000111010110100010;510887
10;5;4096;20;01101001110000010010010111000011100101000010011110;00000000000000000000000000000000000000000000000000;320730
10;5;4096;20;10000011001101010110001001010000001111101000001000;00000000000000000000000000000000000000000000000000;346459
10;5;4096;20;10111010101101001011101011000110101010110101000110;10111010101101001011101011000110101010110101000110;350302
10;5;4096;20;10010010000010100011011101100001010110011000111111;00000000000000000000000000000000000000000000000000;589682
10;5;4096;20;00010000101001111101010000001010001010110111011010;00000000000000000000000000000010001010110111000000;606018
10;5;4096;20;11101110001110001110101111100110011110001101101001;00000000000000000000000000000000000000000000000000;354159
10;5;4096;20;10100010110101010000010100000011000001011111101111;00000000000000000000000000000000000000000000000000;339639
10;5;4096;20;00000000111000000010111001110001011010000000111001;00000000000000000000000000000000000000000000000000;448449
10;5;4096;20;00100110111100000100001011111110100010100000110010;11001110011100111001110011100111001110011100111001;322474
10;5;4096;20;11011001110100110100100000111001101000001011000010;11011001110100110100100000111001101000001011000010;368713
10;5;4096;20;00000100010011111110000111001000000110001000101011;00000100010011100000000111001000000110001000101011;425834
10;5;4096;20;00110110000011010111011000111011011111110010101000;00110000000011010111011000111011011111110010101000;331685
10;5;4096;20;01111010110100011001001010001110001010010101100001;00000000000000000000000000000000000000000000000000;422612
10;5;4096;20;00110100111111010111000010101100001101010100010111;00000000000000000000000000000000000000000000000000;330147
10;5;4096;20;11001100101001010110011111001011110101101110001111;00000000000000000000000000000000000000000000000000;325916
10;5;4096;20;10110111100000011100001100110110000110001010001010;00000000000000000000000000000000000000000000000000;728268
10;5;4096;20;00111011000101110000010000101111101001100100011101;00000000000000000000000000000000000000000000000000;395297
10;5;4096;20;01101100100000111101011000101010010000111001000000;01101100100000111101011000101010010000111001000000;338260
10;5;4096;20;01110101100011101000111011000000110011010010010100;00000000000000000000000001000000110011010010000000;524695
10;5;4096;20;01101011011010010011011011000010010100110110111110;01101011011010010011011011000010010100110110111110;337849
10;5;4096;20;01010100110000101010001011010110110011110000010000;01010100110000101010001011010110110011110000010000;409987
10;5;4096;20;00010011011101110110101011100000101100011101110110;00000000000000000000000000000000000000000000000000;528550
10;5;4096;20;00000001001011110010011001011110100011111111010011;00000000000000000000000000000000000000000000000000;381997
10;5;4096;20;11011101011011000101011110001101111100100011100001;11011101011011000101011110001101111000100011100001;338291
10;5;4096;20;00000110101010110111010010110001010111101010110010;00000110101010110111010010110001010111101010110010;347338
10;5;4096;20;00101011000110111111100001010011011110010001110000;11001110011100101101110011100111001110010110111001;394949
10;5;4096;20;11101011110101101000010010010110000000101000000011;11101011110101101000010010010110000000101000000011;446468
10;5;4096;20;00100111000001110001100010001100001010000101000011;00000000000000000000000000000000000000000000000000;417982
10;5;4096;20;00000110010101111110111111011110011110111000011100;00000110010101111110111111011110011110111000011100;361048
10;5;4096;20;00111100010111010000110001011110100110010011010111;00000000000000000000000000000010100110010011010111;600200
10;5;4096;20;00000001100011010110111110111111000010101111110001;00000000000000000000000000000000000000000000000000;427811
10;5;4096;20;00001111010101101111010000001010110001010000000101;00001111010101101111010000001010110001010000000101;373623
10;5;4096;20;10111011111011100100010101011010010101010101110011;00000000000000000000000000000000000000000000000000;647739
10;5;4096;20;10001101111100100010001000000010101110100101001110;00000000000000000000000000000000000000000000000000;336567
10;5;4096;20;10110010100101110001111001000111000000100010101111;10110010100101110001111001000111000000100010101111;382113
10;5;4096;20;11100000100010110111001010110001010000011101110001;11100000100010110111001010110001010000011101110001;335504
10;5;4096;20;00001111001000001010100111101110101101011001000001;00000000000000000000000000000000000000000000000000;467637
10;5;4096;20;01101101101011010101111100111101101101010000001011;00000000000000000000000000000001101101010000001011;533106
10;5;4096;20;10100101100101010000101001001011010110000100110111;00000011110000000000000100000000000000000000000000;541091
10;5;4096;20;10000100011101101111001101010000000000101000111011;10000100011101101111001101010000000000101000111011;513642
10;5;4096;20;11001001010111101001010100100110010110000010001110;00000000000000000000000000000000000000000000000000;326154
10;5;4096;20;10000010101001100010100111000011111110110010100001;00000000000000000000000000000000000000000000000000;344492
10;5;4096;20;01110001100010000111001011000110111100110100100000;00000000000000000000000000000000000000000000000000;397949
10;5;4096;20;10110001101111000101010011100000111101101000000001;00000000000000000000000000000000000101101000000001;495414
10;5;4096;20;10000010000101011110101100100001001010010001001110;11001110011100111001110011100111001110011100111001;342429
10;5;4096;20;01110110101000100110011011101110110010111111001101;00000000000000000000000000000000000000000000000000;320687
10;5;4096;20;01110100001011000110110101000101011101010010010100;00000000000000000000000000000000000101010010010100;472444
10;6;4096;20;110001001010111111110101000101110011011010011100011001100111;110001001010111111110101000101110011011010011100011001100111;488122
10;6;4096;20;110001001010111111110101000101110011011010011100011001100111;110001001010111111110101000101110011011010011100011001100111;481535
10;6;4096;20;110100000000110100101101010101001111010001000111111111111010;110100000000110100101101010101001111010001000111111111111010;502975
10;6;4096;20;000011001000011111000101000100101000110110001101000100111010;000000000000010101110000000100000000110100000000101011000000;690003
10;6;4096;20;101110011001000110011111001100011110010000100011001111011101;101110011001000110011111001100011110010000100011001111011101;505977
10;6;4096;20;100100110000111100000110110000001000011010101101110100011011;000000000000000000000000000000000000000000000000000000000000;502022
10;6;4096;20;001111110110011101011010110000110001000110001011100110111101;110001011011011011011011011011110111011011011011011011011011;506138
10;6;4096;20;000101111010000110110110110110101111001110110100001111110101;000000000000000000000000000000000000001110110100001111110101;571013
10;6;4096;20;010111011110110011010101011101111101001000101001100001111000;000000000000000000000000000000000000000000000000000000000000;532631
10;6;4096;20;011011101100100111010111001001010111101001010111001000000011;011011011011011011011011011011011011011011011011011011011011;507455
10;6;4096;20;011110000011110010010000001000110101001001101001100001101111;011110000011110010010000001000110101001001101001100001101111;482453
10;6;4096;20;100111101001011001110010101100001101011101011001011010111111;100111101001011001110010101100001101011101011001011010111111;487309
10;6;4096;20;100110000101111101110011101111000000101100101001001011010000;000000000000000000000000000000000000000000000000000000000000;1192859
10;6;4096;20;101100110000111110000111110010001111101111110111110110101010;101100110000111110000111110010001111000000110111110110101010;560761
10;6;4096;20;100010010111101101000000000101011010000101111000010000011011;000000000000000000000000000000000000000000000000000000000000;492544
10;6;4096;20;000010110010000100010101000010000111001111010110011011010101;000000000000000000000000000000000000000000000000000000000000;474072
10;6;4096;20;111101110111100111111100001101001100100010011111110101111100;000000000000000000000000000000000000100010011111110101111100;556972
10;6;4096;20;011111110001000011111001111100000011011111111010110110111001;000000000000000000000000000000000000000000000000000000000000;489332
10;6;4096;20;100011000111001011100000010011011111010011110001111001010110;000000000000000000000000000000000000000000000000000000000000;485800
10;6;4096;20;000110001001011101111100011100001010001110000111100000011001;000000000000000000000000000000000000000000000000000000000000;676062
10;6;4096;20;100111101110111111011011100001000111011000010101001011000111;100111101110111111011011100001000111011000010101001011000111;502333
10;6;4096;20;101011100011010011110110000001100010001110100000111100110000;000000000000000000000000000000000000000000000000000000000000;495713
10;6;4096;20;101010100001101001110110110010010001111100101111001011000010;000000000000000000000000000000000000000000000000000000000000;497698
10;6;4096;20;001100100000110111101001100010010010000111101001111000001110;000000000000000000000000000000000000000000000000000000000000;480725
10;6;4096;20;111111000110101000011101110101111101111100001110101101001001;111111000110101000011101110101111101111100001110101101001001;480856
10;6;4096;20;100000000011100110011011000001111000000011000110110011011101;100000000011100110011011000001111000000011000110110011011101;499854
10;6;4096;20;001100100110011101011010001100101001110110001000111010110101;000000000000000000000000000000000000000000000000000000000000;486946
10;6;4096;20;101001011001101011011000110000101000011111001001101000100101;101001011001101011011000110000101000011111001001101000100101;566774
10;6;4096;20;000110110110110111011000110001001000000010000000100101110011;000000000000000000000000000000000000000000000000100101110011;780848
10;6;4096;20;110010010111001000110011111101010101101001000100111101110111;110010010111001000110011111101010101101001000100111101110111;485494
10;6;4096;20;100000101010111010100001110000011001111111101011101110100101;000000000000000000000000000000000000000000000000000000000000;493218
10;6;4096;20;110001011000011101100110011101101100000010111010111001001000;110001011000011101100110011101101100000010111010111001001000;483606
10;6;4096;20;110111101000101011111001110110100001110110000110101000001010;110111101000101011111001110110100001110110000110101000001010;486847
10;6;4096;20;100110001001011011100010000110111101010100000101010111100111;100110001001011011100010000110111101010100000000010111100111;576213
10;6;4096;20;100001111110000011011111001010101110100101100000100001000110;000000000000000000000000000000000000000000000000000000000000;709044
10;6;4096;20;111110101110011100011000001100001100111110011000111110001000;000000000000000000000000000000000000000000000000000000000000;537311
10;6;4096;20;010011110001001110110101110110010000110100110100100011100100;010011110001001110110101110110010000110100110100100011100100;487713
10;6;4096;20;000110010101000010110011110011111111111001110100100110110111;011011011011011011011011011011011011011011011011011011011011;487541
10;6;4096;20;101000110100100011010100010001001010111111001000010001101000;110001110001011011011011011011011011011011011011011011011011;569410
10;6;4096;20;101100010011110010001011000100110001111000111011100000011100;100001011011011011011011011011110001110001011011011011011011;482333
10;6;4096;20;001111011111111101101000001101011010000001011010100110011010;000000000000000000000000000000000000000000000000000000000000;489901
10;6;4096;20;011001010101010010111111101001001101010011001011001001101101;000000000000000000000000000000000000000000000000001001101101;756768
10;6;4096;20;110011101101100001100110010000101001001100010110010001000110;110011101101100001100110010000101001001100010110010001000110;662971
10;6;4096;20;100100101101101101010101100011011010110010010101111101000100;000000000000000000101101000000000110000000000000000000000000;2398105
10;6;4096;20;011110001000010001111001010101010100001110011101110011111001;000000000000000000000000000000000000000000000000000000000000;470679
10;6;4096;20;100100111111011010111111111101111011001110110000101110010010;100100111111011010111111111101111011001110110000101110010010;471893
10;6;4096;20;000101110010111000101111000001001101110110001110110101000101;000101110010111000101111000001001101110110001110110101000101;537781
10;6;4096;20;000011101010001010000010101010100101111110110100001111000110;000000000000000000000000000000000000000000000000000000000000;644803
10;6;4096;20;101111011110011010101011110011101100000010101100011111100111;000000000000000000000000000000000000000000000000000000000000;670712
10;6;4096;20;000011101110011011101011010101011100111110110100010111111100;000011101110011011101011010101011100111110110100010111111100;585335
10;6;4096;20;110111111111110110111011011110101101000001100111111000101010;000000000000000000000000000000000000000000000000000000000000;630212
10;6;4096;20;000010101111110000101111101010101001100011110111010010011001;000000000000000000000000000000000000000000000000000000000000;504496
10;6;4096;20;100100101101011101010001111110101010000010000111010110100010;100100101101011101010001111110101010000010000111010110100010;615438
10;6;4096;20;101110001001101001110000010010010111000011100101000010011110;000000000000000000000000000000000000000000000000000000000000;637208
10;6;4096;20;010000110110000011001101010110001001010000001111101000001000;000000000000000000000000000000000000000000000000000000000000;822663
10;6;4096;20;001000110110111010101101001011101011000110101010110101000110;001000110110111010101101001011101011000110101010110101000110;490246
10;6;4096;20;100100111010010010000010100011011101100001010110011000111111;100100111010010010000010100011011101100001010110011000111111;519613
10;6;4096;20;100010011100010000101001111101010000001010001010110111011010;100010011100000000101001111101010000001010001010110111011010;538803
10;6;4096;20;100010010011101110001110001110101111100110011110001101101001;000000000000000000000000000000000000000000000000000000000000;826668
10;6;4096;20;000001000110100010110101010000010100000011000001011111101111;000001000110100010110101010000010100000011000001011111101111;544021
10;6;4096;20;100010000100000000111000000010111001110001011010000000111001;011011011011011011011011011011011011011011011011011011011011;630717
10;6;4096;20;001101111000100110111100000100001011111110100010100000110010;001101111000100110111100000100001011111110100010100000110010;487637
10;6;4096;20;001000010011011001110100110100100000111001101000001011000010;001000010011011001110100110100100000111001101000001011000010;587607
10;6;4096;20;011001100100000100010011111110000111001000000110001000101011;000000000000000000000000000000000000000000000000000000000000;491067
10;6;4096;20;011011110100110110000011010111011000111011011111110010101000;000000000000000000000000000000000000000000000000000000000000;576691
10;6;4096;20;011000011101111010110100011001001010001110001010010101100001;000000000000000000000000000000000000000000000000000000000000;483010
10;6;4096;20;111000101000110100111111010111000010101100001101010100010111;000000000000000000000000000000000000000000000000000000000000;732041
10;6;4096;20;010010011111001100101001010110011111001011110101101110001111;000000000000000000000000000000000000000000000000000000000000;480559
10;6;4096;20;011010001110110111100000011100001100110110000110001010001010;000000000000000000000000000000000000000000000000000000000000;627588
10;6;4096;20;010010111000111011000101110000010000101111101001100100011101;010010111000111011000101110000010000101111101001100100011101;631281
10;6;4096;20;001011010001101100100000111101011000101010010000111001000000;001011010001101100100000111101011000101010010000111001000000;468710
10;6;4096;20;101011011001110101100011101000111011000000110011010010010100;101011011001110101100011110100111011000000110011010010010100;623112
10;6;4096;20;001000110101101011011010010011011011000010010100110110111110;000000000000000000000000000000000000000000000000000000000000;666904
10;6;4096;20;001001000001010100110000101010001011010110110011110000010000;000000000000000000000000000000000000010110110011110000010000;618827
10;6;4096;20;110010111100010011011101110110101011100000101100011101110110;000000000000010011011101110110101011100000101100011101110110;629839
10;6;4096;20;010111000100000001001011110010011001011110100011111111010011;010111000100000001001011110010011001011110100011111111010011;583434
10;6;4096;20;001011110011011101011011000101011110001101111100100011100001;001011110011000000011011000101011110001101111100100011100001;542398
10;6;4096;20;110010001100000110101010110111010010110001010111101010110010;110010001100000110101010110111010010110001010111000000110010;502799
10;6;4096;20;001110101100101011000110111111100001010011011110010001110000;001110101100101011000110111111100001010011011110010001110000;481395
10;6;4096;20;111000111011101011110101101000010010010110000000101000000011;111000111011101011110101101000010010010110000000101000000011;477477
10;6;4096;20;000001000100100111000001110001100010001100001010000101000011;000000000000000000000000000000000000000000000000000000000000;580584
10;6;4096;20;111110011100000110010101111110111111011110011110111000011100;111110000000000110000000111110111111011110011110111000011100;661637
10;6;4096;20;101111100000111100010111010000110001011110100110010011010111;000000000000000000000000000000110001011110100110010011010111;737205
10;6;4096;20;011001101000000001100011010110111110111111000010101111110001;000000000000000000000000000000000000000000000000000000000000;631790
10;6;4096;20;110110110100001111010101101111010000001010110001010000000101;110110110100001111010101101111010000001010110001010000000101;487365
10;6;4096;20;111000010010111011111011100100010101011010010101010101110011;000000000000000000000000000000000000000000000000000000101001;630684
10;6;4096;20;001101011110001101111100100010001000000010101110100101001110;001101011110001101111100100010001000000010101110100101001110;521882
10;6;4096;20;101100001010110010100101110001111001000111000000100010101111;101100001010110010100101110001111001000111000000100010101111;461438
10;6;4096;20;000100011111100000100010110111001010110001010000011101110001;011011011011011011011011011011011011011011011011011011011011;605834
10;6;4096;20;011111001000001111001000001010100111101110101101011001000001;000000000000000000000000000000000000000000000000000000000000;638998
10;6;4096;20;111010110101101101101011010101111100111101101101010000001011;111010110101101101101011010101111100111101000000010000001011;1012540
10;6;4096;20;101000100010100101100101010000101001001011010110000100110111;000000000000000000000000000000000000000000000000000000000000;593710
10;6;4096;20;101000011110000100011101101111001101010000000000101000111011;000000011110000100011101101111001101010000000000101000111011;530367
10;6;4096;20;101110111011001001010111101001010100100110010110000010001110;011011011011011011011011011011011011011011011011011011011011;609536
10;6;4096;20;111110000010000010101001100010100111000011111110110010100001;000000000000000000000000000000000000000000000000000000000000;497702
10;6;4096;20;010110010001110001100010000111001011000110111100110100100000;010110010001110001100010000111001011000110111100110100100000;552638
10;6;4096;20;111100101110110001101111000101010011100000111101101000000001;111100101110110001101111000101010011100000111101101000000001;627845
10;6;4096;20;100010010110000010000101011110101100100001001010010001001110;011011011011011011110001011011011011011011011011011011011011;636932
10;6;4096;20;001000110101110110101000100110011011101110110010111111001101;000000000000000000101110000000000000000000000000000000000000;659973
10;6;4096;20;101100000001110100001011000110110101000101011101010010010100;000000000000000000000000000000000000000000000000000000000000;494662
