bit_count;stride;training_length;input;output;runtime
1;64;20;0;0;95390
1;64;20;1;1;119381
1;64;20;1;0;90947
1;64;20;0;0;95049
1;64;20;1;1;104913
1;64;20;0;0;100419
1;64;20;1;1;96212
1;64;20;1;1;98737
1;64;20;0;0;109827
1;64;20;0;0;100854
1;64;20;0;0;102365
1;64;20;1;1;93709
1;64;20;1;1;102178
1;64;20;1;1;94944
1;64;20;1;1;92291
1;64;20;1;1;115775
1;64;20;1;1;117442
1;64;20;1;1;126182
1;64;20;0;0;131295
1;64;20;0;0;103141
1;64;20;1;1;101300
1;64;20;0;0;114345
1;64;20;0;0;94651
1;64;20;0;0;94031
1;64;20;1;1;90504
1;64;20;0;0;105894
1;64;20;0;0;102606
1;64;20;0;0;92079
1;64;20;1;1;92526
1;64;20;0;0;92355
1;64;20;0;0;93231
1;64;20;1;1;92512
1;64;20;0;0;94899
1;64;20;1;1;113020
1;64;20;0;0;98300
1;64;20;1;1;121944
1;64;20;0;0;93023
1;64;20;0;0;99465
1;64;20;1;1;99367
1;64;20;0;0;87111
1;64;20;0;1;98878
1;64;20;0;0;119753
1;64;20;0;0;92568
1;64;20;1;1;94915
1;64;20;0;1;126465
1;64;20;1;1;111318
1;64;20;1;1;105424
1;64;20;1;1;117417
1;64;20;0;0;96339
1;64;20;0;0;108854
1;64;20;1;1;107918
1;64;20;0;1;92900
1;64;20;1;1;101099
1;64;20;1;1;107751
1;64;20;1;1;101661
1;64;20;0;1;98886
1;64;20;1;1;101288
1;64;20;0;0;110061
1;64;20;0;0;93532
1;64;20;0;0;113202
1;64;20;0;0;92166
1;64;20;0;0;110869
1;64;20;1;1;108414
1;64;20;1;1;93254
1;64;20;0;0;101234
1;64;20;0;1;107512
1;64;20;1;1;94808
1;64;20;1;1;93781
1;64;20;0;0;91419
1;64;20;1;1;101625
1;64;20;1;1;96011
1;64;20;1;1;104507
1;64;20;1;1;100371
1;64;20;0;0;124516
1;64;20;1;1;117137
1;64;20;1;1;108161
1;64;20;1;1;101842
1;64;20;1;1;109361
1;64;20;1;1;94106
1;64;20;1;1;109860
1;64;20;0;0;109067
1;64;20;1;1;110570
1;64;20;0;1;120702
1;64;20;1;1;103506
1;64;20;0;0;112178
1;64;20;1;1;99297
1;64;20;0;1;110512
1;64;30;1;1;106522
1;64;30;1;1;108964
1;64;30;0;0;128222
1;64;30;0;0;99999
1;64;30;1;1;105695
1;64;30;1;1;123830
1;64;30;1;1;107649
1;64;30;1;1;117435
1;64;30;0;1;107238
1;64;30;1;1;106230
1;64;30;1;1;110956
1;64;30;1;0;118097
1;64;30;0;0;117316
1;64;30;0;0;112468
1;64;30;1;1;130374
1;64;30;1;1;155010
1;64;30;0;0;98623
1;64;30;1;1;99003
1;64;30;0;1;107516
1;64;30;1;1;101250
1;64;30;1;1;125326
1;64;30;0;0;100671
1;64;30;0;1;97789
1;64;30;0;0;109791
1;64;30;1;1;107793
1;64;30;1;1;134891
1;64;30;1;1;99766
1;64;30;1;1;105951
1;64;30;1;1;116053
1;64;30;1;1;124564
1;64;30;1;1;124800
1;64;30;0;0;123786
1;64;30;0;0;104280
1;64;30;1;1;99017
1;64;30;0;0;102641
1;64;30;0;0;108521
1;64;30;0;0;125232
1;64;30;1;1;108010
1;64;30;0;0;126322
1;64;30;0;0;113546
1;64;30;0;0;116671
1;64;30;1;1;98430
1;64;30;0;0;116224
1;64;30;0;1;114399
1;64;30;1;0;109057
1;64;30;0;1;118860
1;64;30;1;1;108596
1;64;30;0;0;100703
1;64;30;1;1;112566
1;64;30;0;0;114860
1;64;30;0;0;99723
1;64;30;1;1;110242
1;64;30;0;0;140065
1;64;30;0;0;99274
1;64;30;0;0;117000
1;64;30;0;0;116273
1;64;30;1;1;135747
1;64;30;0;0;117721
1;64;30;1;1;123129
1;64;30;1;1;114600
1;64;30;1;1;116321
1;64;30;0;0;115035
1;64;30;0;0;120858
1;64;30;1;1;104160
1;64;30;0;0;126795
1;64;30;1;1;114659
1;64;30;1;1;108464
1;64;30;1;0;116643
1;64;30;0;1;124307
1;64;30;1;1;116374
1;64;30;0;0;117306
1;64;30;0;1;116798
1;64;30;0;0;126087
1;64;30;0;1;99608
1;64;30;0;0;117200
1;64;30;1;1;108039
1;64;30;1;1;104013
1;64;30;0;0;100472
1;64;30;0;1;107532
1;64;30;1;1;117303
1;64;30;1;1;117814
1;64;30;0;0;101156
1;64;30;1;1;108055
1;64;30;1;1;119882
1;64;30;1;1;106858
1;64;30;1;1;102083
1;64;30;0;0;134348
1;64;30;1;1;113477
1;64;30;1;1;155765
1;64;30;1;1;99540
1;64;30;1;1;125095
1;64;30;1;1;116349
1;64;30;1;1;117234
1;64;30;0;0;100406
1;64;30;1;1;114898
1;64;30;0;0;125640
1;64;30;1;1;116682
1;64;30;0;0;126781
1;64;30;1;1;125007
1;64;30;0;1;118097
1;64;40;1;1;114411
1;64;40;1;1;115024
1;64;40;0;1;136579
1;64;40;0;0;133276
1;64;40;1;0;122133
1;64;40;1;1;276149
1;64;40;1;1;138755
1;64;40;1;1;114013
1;64;40;0;0;115284
1;64;40;1;1;112755
1;64;40;1;1;113431
1;64;40;1;1;108126
1;64;40;0;0;135689
1;64;40;0;1;116618
