bit_count;stride;training_length;input;output;runtime
1;64;40;0;0;157044
1;64;40;1;1;136997
1;64;40;1;1;155900
1;64;40;1;1;149254
1;64;40;0;0;152547
1;64;40;0;0;197944
1;64;40;1;1;165419
1;64;40;0;0;146133
1;64;40;1;1;135364
1;64;40;1;1;205608
1;64;40;1;1;144458
1;64;40;0;0;152177
1;64;40;1;1;163624
1;64;40;0;0;146959
1;64;40;0;0;140840
1;64;40;0;0;124500
1;64;40;0;0;165561
1;64;40;0;0;257670
1;64;40;1;1;164181
1;64;40;1;1;151247
1;64;40;0;0;139151
1;64;40;0;0;228375
1;64;40;1;1;170852
1;64;40;1;1;158555
1;64;40;0;0;150080
1;64;40;1;1;148122
1;64;40;1;1;159337
1;64;40;1;1;208847
1;64;40;1;1;157566
1;64;40;0;0;144393
1;64;40;1;1;143301
1;64;40;1;1;151289
1;64;40;1;1;145802
1;64;40;1;1;140994
1;64;40;1;1;140004
1;64;40;1;0;125543
1;64;40;0;0;129927
1;64;40;1;1;144385
1;64;40;0;0;199901
1;64;40;1;1;156684
1;64;40;0;0;148732
1;64;40;1;1;163379
1;64;40;0;0;135562
1;64;50;1;1;142760
1;64;50;1;1;537832
1;64;50;0;0;166191
1;64;50;0;0;144421
1;64;50;1;1;275984
1;64;50;1;1;154039
1;64;50;1;1;167942
1;64;50;1;1;159484
1;64;50;0;0;148657
1;64;50;1;1;153546
1;64;50;1;1;142112
1;64;50;1;1;156156
1;64;50;0;0;168207
1;64;50;0;0;148881
1;64;50;1;1;315036
1;64;50;1;1;144535
1;64;50;0;0;231375
1;64;50;1;1;191187
1;64;50;0;0;164942
1;64;50;1;1;150929
1;64;50;1;1;213062
1;64;50;0;0;154803
1;64;50;0;0;142189
1;64;50;0;0;328407
1;64;50;1;1;165521
1;64;50;1;1;139055
1;64;50;1;1;164012
1;64;50;1;1;154726
1;64;50;1;1;158120
1;64;50;1;1;142707
1;64;50;1;1;207847
1;64;50;0;0;196230
1;64;50;0;0;716655
1;64;50;1;1;176047
1;64;50;0;0;152865
1;64;50;0;0;155059
1;64;50;0;0;220987
1;64;50;1;1;169472
1;64;50;0;0;140522
1;64;50;0;0;186007
1;64;50;0;0;173319
1;64;50;1;1;155638
